2013-01-07 23:18:38,405Z pid:977 module:LinuxCNCWebSktSvr Starting linuxcnc http server...
2013-01-07 23:24:01,776Z pid:977 module:web 304 GET /static/tabs.css (192.168.1.199) 1.71ms
2013-01-07 23:24:01,785Z pid:977 module:web 200 GET /static/editablegrid-2.0.1/editablegrid-2.0.1.js (192.168.1.199) 4.70ms
2013-01-07 23:24:01,855Z pid:977 module:web 200 GET /static/editablegrid-2.0.1/editablegrid-2.0.1.css (192.168.1.199) 2.26ms
2013-01-07 23:24:01,859Z pid:977 module:web 304 GET /static/linuxcncclient.js (192.168.1.199) 1.46ms
2013-01-07 23:24:01,866Z pid:977 module:web 304 GET /static/chips.png (192.168.1.199) 1.63ms
2013-01-07 23:24:01,875Z pid:977 module:web 304 GET /static/tabright4.gif (192.168.1.199) 1.46ms
2013-01-07 23:24:01,877Z pid:977 module:web 304 GET /static/tableft4.gif (192.168.1.199) 1.68ms
2013-01-07 23:24:01,931Z pid:977 module:web 200 GET /static/editablegrid-2.0.1/images/bullet_arrow_down.png (192.168.1.199) 2.25ms
2013-01-07 23:24:01,934Z pid:977 module:web 200 GET /static/editablegrid-2.0.1/images/bullet_arrow_up.png (192.168.1.199) 1.91ms
2013-01-07 23:24:02,041Z pid:977 module:web 200 GET /static/editablegrid-2.0.1/images/duplicate.png (192.168.1.199) 2.27ms
2013-01-07 23:24:02,044Z pid:977 module:web 200 GET /static/editablegrid-2.0.1/images/delete.png (192.168.1.199) 1.91ms
2013-01-07 23:24:02,047Z pid:977 module:web 200 GET /static/menu3.gif (192.168.1.199) 2.02ms
2013-01-07 23:24:04,545Z pid:977 module:web 200 GET /LinuxCNCHALSetup.html (192.168.1.199) 25.60ms
2013-01-07 23:24:05,548Z pid:977 module:web 304 GET /LinuxCNCHALSetup.html (192.168.1.199) 25.29ms
2013-01-07 23:24:05,560Z pid:977 module:web 304 GET /static/tabs.css (192.168.1.199) 1.58ms
2013-01-07 23:24:05,567Z pid:977 module:web 200 GET /static/codemirror-2.36/theme/neat.css (192.168.1.199) 1.93ms
2013-01-07 23:24:05,570Z pid:977 module:web 200 GET /static/codemirror-2.36/mode/hal/hal.js (192.168.1.199) 2.26ms
2013-01-07 23:24:05,573Z pid:977 module:web 200 GET /static/codemirror-2.36/lib/codemirror.css (192.168.1.199) 2.29ms
2013-01-07 23:24:05,586Z pid:977 module:web 200 GET /static/codemirror-2.36/lib/codemirror.js (192.168.1.199) 11.80ms
2013-01-07 23:24:05,590Z pid:977 module:web 304 GET /static/linuxcncclient.js (192.168.1.199) 1.47ms
2013-01-07 23:24:05,625Z pid:977 module:web 200 GET /static/codemirror-2.36/lib/util/dialog.js (192.168.1.199) 2.01ms
2013-01-07 23:24:05,630Z pid:977 module:web 200 GET /static/codemirror-2.36/lib/util/dialog.css (192.168.1.199) 3.06ms
2013-01-07 23:24:05,637Z pid:977 module:web 304 GET /static/chips.png (192.168.1.199) 1.46ms
2013-01-07 23:24:05,661Z pid:977 module:web 304 GET /static/tabright4.gif (192.168.1.199) 1.96ms
2013-01-07 23:24:05,664Z pid:977 module:web 304 GET /static/tableft4.gif (192.168.1.199) 1.61ms
2013-01-07 23:24:05,730Z pid:977 module:web 304 GET /static/menu3.gif (192.168.1.199) 1.59ms
2013-01-07 23:24:49,909Z pid:977 module:web 200 GET /LinuxCNCHALSetup.html (192.168.1.199) 27.87ms
2013-01-07 23:24:49,925Z pid:977 module:web 304 GET /static/codemirror-2.36/lib/util/dialog.js (192.168.1.199) 1.70ms
2013-01-07 23:24:49,927Z pid:977 module:web 304 GET /static/codemirror-2.36/lib/util/dialog.css (192.168.1.199) 1.59ms
2013-01-07 23:24:49,930Z pid:977 module:web 304 GET /static/codemirror-2.36/lib/codemirror.css (192.168.1.199) 1.71ms
2013-01-07 23:24:49,934Z pid:977 module:web 304 GET /static/codemirror-2.36/theme/neat.css (192.168.1.199) 1.71ms
2013-01-07 23:24:49,936Z pid:977 module:web 304 GET /static/codemirror-2.36/lib/codemirror.js (192.168.1.199) 1.60ms
2013-01-07 23:24:49,944Z pid:977 module:web 304 GET /static/tabs.css (192.168.1.199) 1.61ms
2013-01-07 23:24:49,947Z pid:977 module:web 304 GET /static/codemirror-2.36/mode/hal/hal.js (192.168.1.199) 1.69ms
2013-01-07 23:24:49,950Z pid:977 module:web 304 GET /static/linuxcncclient.js (192.168.1.199) 1.46ms
2013-01-07 23:24:49,977Z pid:977 module:web 304 GET /static/chips.png (192.168.1.199) 1.58ms
2013-01-07 23:24:50,001Z pid:977 module:web 304 GET /static/tabright4.gif (192.168.1.199) 1.95ms
2013-01-07 23:24:50,004Z pid:977 module:web 304 GET /static/tableft4.gif (192.168.1.199) 1.67ms
2013-01-07 23:24:50,096Z pid:977 module:web 304 GET /static/menu3.gif (192.168.1.199) 1.99ms
2013-01-07 23:24:50,450Z pid:977 module:web 304 GET /LinuxCNCHALSetup.html (192.168.1.199) 31.30ms
2013-01-07 23:24:50,463Z pid:977 module:web 304 GET /static/tabs.css (192.168.1.199) 1.97ms
2013-01-07 23:24:50,468Z pid:977 module:web 304 GET /static/codemirror-2.36/lib/util/dialog.js (192.168.1.199) 1.66ms
2013-01-07 23:24:50,471Z pid:977 module:web 304 GET /static/codemirror-2.36/lib/util/dialog.css (192.168.1.199) 1.62ms
2013-01-07 23:24:50,473Z pid:977 module:web 304 GET /static/codemirror-2.36/lib/codemirror.css (192.168.1.199) 1.59ms
2013-01-07 23:24:50,476Z pid:977 module:web 304 GET /static/codemirror-2.36/theme/neat.css (192.168.1.199) 1.60ms
2013-01-07 23:24:50,479Z pid:977 module:web 304 GET /static/codemirror-2.36/lib/codemirror.js (192.168.1.199) 1.70ms
2013-01-07 23:24:50,481Z pid:977 module:web 304 GET /static/codemirror-2.36/mode/hal/hal.js (192.168.1.199) 1.60ms
2013-01-07 23:24:50,507Z pid:977 module:web 304 GET /static/linuxcncclient.js (192.168.1.199) 2.02ms
2013-01-07 23:24:50,515Z pid:977 module:web 304 GET /static/chips.png (192.168.1.199) 1.47ms
2013-01-07 23:24:50,519Z pid:977 module:web 304 GET /static/tableft4.gif (192.168.1.199) 1.58ms
2013-01-07 23:24:50,522Z pid:977 module:web 304 GET /static/tabright4.gif (192.168.1.199) 1.70ms
2013-01-07 23:24:50,604Z pid:977 module:web 304 GET /static/menu3.gif (192.168.1.199) 1.94ms
2013-01-07 23:25:19,779Z pid:977 module:web 200 GET /LinuxCNCHALGraph.html (192.168.1.199) 24.15ms
2013-01-07 23:25:20,751Z pid:977 module:web 200 GET /LinuxCNCStatus.html (192.168.1.199) 29.92ms
2013-01-07 23:25:21,428Z pid:977 module:web 200 GET /LinuxCNCSystem.html (192.168.1.199) 25.56ms
2013-01-07 23:25:22,346Z pid:977 module:web 200 GET /LinuxCNCConfig.html (192.168.1.199) 58.99ms
2013-01-07 23:25:22,990Z pid:977 module:web 304 GET /LinuxCNCHALSetup.html (192.168.1.199) 29.52ms
2013-01-07 23:25:34,334Z pid:977 module:web 304 GET /LinuxCNCConfig.html (192.168.1.199) 28.18ms
2013-01-07 23:28:59,934Z pid:977 module:autoreload ./LinuxCNCWebSktSvr.py modified; restarting server
